step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,1A:3B,1,A,3,B,3,4,15
1,3A:7B,3,A,7,B,4,5,15
2,3A:2A,3,A,2,A,5,5,15
3,10B:14B,10,B,14,B,5,5,15
4,8B:7A,8,B,7,A,5,4,15
5,3A:7B,3,A,7,B,4,5,15
6,12B:3A,12,B,3,A,5,4,15
7,1A:10B,1,A,10,B,4,5,15
8,6B:6B,6,B,6,B,5,5,15
9,6B:13B,6,B,13,B,5,5,15
10,10A:10A,10,A,10,A,5,5,15
11,9B:10A,9,B,10,A,5,4,15
12,1A:6B,1,A,6,B,4,5,15
13,10B:12B,10,B,12,B,5,5,15
14,12B:3B,12,B,3,B,5,5,15
15,2A:8B,2,A,8,B,5,6,15
16,6A:6A,6,A,6,A,6,6,15
17,2A:7A,2,A,7,A,6,6,15
18,3B:14B,3,B,14,B,6,6,15
19,1A:12B,1,A,12,B,6,7,15
20,12A:8A,12,A,8,A,7,7,15
21,1A:10B,1,A,10,B,7,8,15
22,14B:13B,14,B,13,B,8,8,15
23,0A:1A,0,A,1,A,8,8,15
24,13B:13B,13,B,13,B,8,8,15
25,3B:6A,3,B,6,A,8,7,15
26,7A:3B,7,A,3,B,7,8,15
27,12A:14B,12,A,14,B,8,9,15
28,0A:6B,0,A,6,B,9,10,15
29,0A:6A,0,A,6,A,10,10,15
30,3A:12A,3,A,12,A,10,10,15
31,11B:4B,11,B,4,B,10,10,15
32,6A:11B,6,A,11,B,10,11,15
33,14A:8A,14,A,8,A,11,11,15
34,9B:7A,9,B,7,A,11,10,15
35,2A:4B,2,A,4,B,10,11,15
36,3A:0A,3,A,0,A,11,11,15
37,8A:8A,8,A,8,A,11,11,15
38,0A:5B,0,A,5,B,11,12,15
39,0A:9B,0,A,9,B,12,13,15
40,7B:14A,7,B,14,A,13,12,15
41,12A:2A,12,A,2,A,12,12,15
42,0A:8A,0,A,8,A,12,12,15
43,1A:2A,1,A,2,A,12,12,15
44,1A:1A,1,A,1,A,12,12,15
45,10A:3A,10,A,3,A,12,12,15
46,5A:14B,5,A,14,B,12,13,15
47,8A:9A,8,A,9,A,13,13,15
48,8A:9A,8,A,9,A,13,13,15
49,1A:10A,1,A,10,A,13,13,15
50,8A:8A,8,A,8,A,13,13,15
51,4A:4A,4,A,4,A,13,13,15
52,3A:11A,3,A,11,A,13,13,15
53,4A:4A,4,A,4,A,13,13,15
54,5A:10A,5,A,10,A,13,13,15
55,9A:7B,9,A,7,B,13,14,15
56,4A:12A,4,A,12,A,14,14,15
57,14A:0A,14,A,0,A,14,14,15
58,6A:9A,6,A,9,A,14,14,15
59,14A:1A,14,A,1,A,14,14,15
60,8A:8A,8,A,8,A,14,14,15
61,3A:14A,3,A,14,A,14,14,15
62,5A:1A,5,A,1,A,14,14,15
63,13B:5A,13,B,5,A,14,13,15
64,4A:7A,4,A,7,A,13,13,15
65,12A:11A,12,A,11,A,13,13,15
66,4A:12A,4,A,12,A,13,13,15
67,9A:0A,9,A,0,A,13,13,15
68,9A:8A,9,A,8,A,13,13,15
69,4A:10A,4,A,10,A,13,13,15
70,1A:14A,1,A,14,A,13,13,15
71,1A:1A,1,A,1,A,13,13,15
72,13B:11A,13,B,11,A,13,12,15
73,8A:4A,8,A,4,A,12,12,15
74,4A:3A,4,A,3,A,12,12,15
75,10A:3A,10,A,3,A,12,12,15
76,10A:13B,10,A,13,B,12,13,15
77,3A:7A,3,A,7,A,13,13,15
78,3A:14A,3,A,14,A,13,13,15
79,12A:1A,12,A,1,A,13,13,15
80,9A:13A,9,A,13,A,13,13,15
81,4A:0A,4,A,0,A,13,13,15
82,4A:2A,4,A,2,A,13,13,15
83,9A:4A,9,A,4,A,13,13,15
84,2A:7A,2,A,7,A,13,13,15
85,8A:6A,8,A,6,A,13,13,15
86,8A:1A,8,A,1,A,13,13,15
87,1A:14A,1,A,14,A,13,13,15
88,10A:2A,10,A,2,A,13,13,15
89,8A:13A,8,A,13,A,13,13,15
90,5B:8A,5,B,8,A,13,12,15
91,2A:2A,2,A,2,A,12,12,15
92,0A:5B,0,A,5,B,12,13,15
93,13A:12A,13,A,12,A,13,13,15
94,14A:0A,14,A,0,A,13,13,15
95,13A:3A,13,A,3,A,13,13,15
96,10A:10A,10,A,10,A,13,13,15
97,1A:12A,1,A,12,A,13,13,15
98,8B:13A,8,B,13,A,13,12,15
99,6A:9A,6,A,9,A,12,12,15
100,11B:14A,11,B,14,A,12,11,15
101,13B:13B,13,B,13,B,11,11,15
102,2A:12A,2,A,12,A,11,11,15
103,12A:14B,12,A,14,B,11,12,15
104,6A:2A,6,A,2,A,12,12,15
105,10A:5A,10,A,5,A,12,12,15
106,11B:6A,11,B,6,A,12,11,15
107,12A:13B,12,A,13,B,11,12,15
108,11B:3A,11,B,3,A,12,11,15
109,3B:12A,3,B,12,A,11,10,15
110,10A:6B,10,A,6,B,10,11,15
111,13A:13A,13,A,13,A,11,11,15
112,6A:3B,6,A,3,B,11,12,15
113,12B:7A,12,B,7,A,12,11,15
114,5A:13A,5,A,13,A,11,11,15
115,11B:3A,11,B,3,A,11,10,15
116,3B:10A,3,B,10,A,10,9,15
117,2A:5A,2,A,5,A,9,9,15
118,4A:1A,4,A,1,A,9,9,15
119,14A:4A,14,A,4,A,9,9,15
120,5A:8B,5,A,8,B,9,10,15
121,5A:13A,5,A,13,A,10,10,15
122,7B:0A,7,B,0,A,10,9,15
123,1A:4A,1,A,4,A,9,9,15
124,2A:4A,2,A,4,A,9,9,15
125,0B:9A,0,B,9,A,9,8,15
126,6A:11B,6,A,11,B,8,9,15
127,11A:6A,11,A,6,A,9,9,15
128,9B:8A,9,B,8,A,9,8,15
129,1A:14A,1,A,14,A,8,8,15
130,8B:4A,8,B,4,A,8,7,15
131,0B:6A,0,B,6,A,7,6,15
132,0B:14A,0,B,14,A,6,5,15
133,12B:10B,12,B,10,B,5,5,15
134,10B:11A,10,B,11,A,5,4,15
135,11B:3B,11,B,3,B,4,4,15
136,5A:1A,5,A,1,A,4,4,15
137,14B:14B,14,B,14,B,4,4,15
138,4B:5A,4,B,5,A,4,3,15
139,9B:1A,9,B,1,A,3,2,15
140,10B:4B,10,B,4,B,2,2,15
141,7B:10B,7,B,10,B,2,2,15
142,6B:6B,6,B,6,B,2,2,15
143,10B:8B,10,B,8,B,2,2,15
144,1B:6B,1,B,6,B,2,2,15
145,10B:6B,10,B,6,B,2,2,15
146,10B:14B,10,B,14,B,2,2,15
147,2A:9B,2,A,9,B,2,3,15
148,4B:8B,4,B,8,B,3,3,15
149,12B:4B,12,B,4,B,3,3,15
150,4B:6B,4,B,6,B,3,3,15
151,11B:9A,11,B,9,A,3,2,15
152,9B:7B,9,B,7,B,2,2,15
153,6B:10B,6,B,10,B,2,2,15
154,3B:7B,3,B,7,B,2,2,15
155,11B:12B,11,B,12,B,2,2,15
156,11B:10B,11,B,10,B,2,2,15
157,1B:8B,1,B,8,B,2,2,15
158,9B:9B,9,B,9,B,2,2,15
159,5B:13A,5,B,13,A,2,1,15
160,14B:3B,14,B,3,B,1,1,15
161,10B:3B,10,B,3,B,1,1,15
162,12B:2A,12,B,2,A,1,0,15
