step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,5B:8B,5,B,8,B,3,3,15
1,11B:11B,11,B,11,B,3,3,15
2,7B:11B,7,B,11,B,3,3,15
3,7B:12B,7,B,12,B,3,3,15
4,0A:4B,0,A,4,B,3,4,15
5,3B:11B,3,B,11,B,4,4,15
6,3B:10B,3,B,10,B,4,4,15
7,8B:7B,8,B,7,B,4,4,15
8,8B:5B,8,B,5,B,4,4,15
9,6B:11B,6,B,11,B,4,4,15
10,8B:5B,8,B,5,B,4,4,15
11,10B:4A,10,B,4,A,4,3,15
12,4B:3B,4,B,3,B,3,3,15
13,1A:3B,1,A,3,B,3,4,15
14,4B:11B,4,B,11,B,4,4,15
15,7B:12B,7,B,12,B,4,4,15
16,10B:3A,10,B,3,A,4,3,15
17,3B:7B,3,B,7,B,3,3,15
18,3B:9B,3,B,9,B,3,3,15
19,14B:8B,14,B,8,B,3,3,15
20,8B:1A,8,B,1,A,3,2,15
21,12B:4B,12,B,4,B,2,2,15
22,3B:2A,3,B,2,A,2,1,15
23,4B:11B,4,B,11,B,1,1,15
24,7B:4B,7,B,4,B,1,1,15
25,0A:0A,0,A,0,A,1,1,15
26,8B:11B,8,B,11,B,1,1,15
27,14B:10B,14,B,10,B,1,1,15
28,13B:7B,13,B,7,B,1,1,15
29,1B:0A,1,B,0,A,1,0,15
