step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,1A:4A,1,A,4,A,5,5,15
1,3A:1A,3,A,1,A,5,5,15
2,0A:6B,0,A,6,B,5,6,15
3,9B:9B,9,B,9,B,6,6,15
4,6A:1A,6,A,1,A,6,6,15
5,12B:7B,12,B,7,B,6,6,15
6,8B:0A,8,B,0,A,6,5,15
7,9B:9B,9,B,9,B,5,5,15
8,3A:2A,3,A,2,A,5,5,15
9,4A:0B,4,A,0,B,5,6,15
10,8B:3A,8,B,3,A,6,5,15
11,8B:2A,8,B,2,A,5,4,15
12,9B:1A,9,B,1,A,4,3,15
13,7B:5B,7,B,5,B,3,3,15
14,0A:8B,0,A,8,B,3,4,15
15,8A:12B,8,A,12,B,4,5,15
16,14B:8A,14,B,8,A,5,4,15
17,0A:13B,0,A,13,B,4,5,15
18,6A:10B,6,A,10,B,5,6,15
19,5B:5B,5,B,5,B,6,6,15
20,3B:0A,3,B,0,A,6,5,15
21,5B:1B,5,B,1,B,5,5,15
22,5B:11B,5,B,11,B,5,5,15
23,10A:1B,10,A,1,B,5,6,15
24,11B:11B,11,B,11,B,6,6,15
25,11B:2B,11,B,2,B,6,6,15
26,0B:8B,0,B,8,B,6,6,15
27,5B:10A,5,B,10,A,6,5,15
28,2B:12A,2,B,12,A,5,4,15
29,10B:11B,10,B,11,B,4,4,15
30,7B:2B,7,B,2,B,4,4,15
31,12B:1A,12,B,1,A,4,3,15
32,10B:7B,10,B,7,B,3,3,15
33,0B:3B,0,B,3,B,3,3,15
34,0B:3B,0,B,3,B,3,3,15
35,13A:5B,13,A,5,B,3,4,15
36,13A:8B,13,A,8,B,4,5,15
37,5A:13A,5,A,13,A,5,5,15
38,8A:4A,8,A,4,A,5,5,15
39,0B:10B,0,B,10,B,5,5,15
40,2B:5A,2,B,5,A,5,4,15
41,12B:0B,12,B,0,B,4,4,15
42,13A:5B,13,A,5,B,4,5,15
43,4A:12B,4,A,12,B,5,6,15
44,5A:14B,5,A,14,B,6,7,15
45,6A:7B,6,A,7,B,7,8,15
46,13A:6A,13,A,6,A,8,8,15
47,5A:2B,5,A,2,B,8,9,15
48,7A:7A,7,A,7,A,9,9,15
49,5A:12A,5,A,12,A,9,9,15
50,7A:12A,7,A,12,A,9,9,15
51,1B:6A,1,B,6,A,9,8,15
52,1B:9B,1,B,9,B,8,8,15
53,14A:2A,14,A,2,A,8,8,15
54,8A:5A,8,A,5,A,8,8,15
55,1B:5A,1,B,5,A,8,7,15
56,9B:4A,9,B,4,A,7,6,15
57,6B:11B,6,B,11,B,6,6,15
58,6B:11B,6,B,11,B,6,6,15
59,6B:7A,6,B,7,A,6,5,15
60,0B:13A,0,B,13,A,5,4,15
61,13B:9B,13,B,9,B,4,4,15
62,14A:4B,14,A,4,B,4,5,15
63,9B:12A,9,B,12,A,5,4,15
64,14A:1B,14,A,1,B,4,5,15
65,9B:6B,9,B,6,B,5,5,15
66,5B:12B,5,B,12,B,5,5,15
67,11B:2A,11,B,2,A,5,4,15
68,14A:2B,14,A,2,B,4,5,15
69,12B:10B,12,B,10,B,5,5,15
70,11B:0B,11,B,0,B,5,5,15
71,1A:3B,1,A,3,B,5,6,15
72,11B:5B,11,B,5,B,6,6,15
73,5B:9B,5,B,9,B,6,6,15
74,0B:2A,0,B,2,A,6,5,15
75,10B:5B,10,B,5,B,5,5,15
76,5B:12B,5,B,12,B,5,5,15
77,1A:2B,1,A,2,B,5,6,15
78,7B:6B,7,B,6,B,6,6,15
79,4A:4A,4,A,4,A,6,6,15
80,3A:1A,3,A,1,A,6,6,15
81,0B:2A,0,B,2,A,6,5,15
82,7B:6B,7,B,6,B,5,5,15
83,13B:1A,13,B,1,A,5,4,15
84,3A:4A,3,A,4,A,4,4,15
85,10B:3A,10,B,3,A,4,3,15
86,14A:4A,14,A,4,A,3,3,15
87,10B:7B,10,B,7,B,3,3,15
88,3B:2B,3,B,2,B,3,3,15
89,12B:7B,12,B,7,B,3,3,15
90,2B:11B,2,B,11,B,3,3,15
91,6B:1B,6,B,1,B,3,3,15
92,12B:13B,12,B,13,B,3,3,15
93,14A:10B,14,A,10,B,3,4,15
94,5B:1B,5,B,1,B,4,4,15
95,8A:4A,8,A,4,A,4,4,15
96,13B:13B,13,B,13,B,4,4,15
97,2B:11B,2,B,11,B,4,4,15
98,14A:10A,14,A,10,A,4,4,15
99,2B:5B,2,B,5,B,4,4,15
100,7B:1B,7,B,1,B,4,4,15
101,14A:12B,14,A,12,B,4,5,15
102,2B:12A,2,B,12,A,5,4,15
103,7B:5B,7,B,5,B,4,4,15
104,8A:5B,8,A,5,B,4,5,15
105,7B:8A,7,B,8,A,5,4,15
106,2B:14A,2,B,14,A,4,3,15
107,1B:4A,1,B,4,A,3,2,15
108,5A:11B,5,A,11,B,2,3,15
109,10A:8B,10,A,8,B,3,4,15
110,6B:6B,6,B,6,B,4,4,15
111,12B:1B,12,B,1,B,4,4,15
112,1B:5A,1,B,5,A,4,3,15
113,9B:7B,9,B,7,B,3,3,15
114,7B:8A,7,B,8,A,3,2,15
115,5B:14B,5,B,14,B,2,2,15
116,12B:8B,12,B,8,B,2,2,15
117,9B:2B,9,B,2,B,2,2,15
118,11A:2B,11,A,2,B,2,3,15
119,6B:14B,6,B,14,B,3,3,15
120,12B:13B,12,B,13,B,3,3,15
121,1B:2A,1,B,2,A,3,2,15
122,4B:2B,4,B,2,B,2,2,15
123,4B:11A,4,B,11,A,2,1,15
124,3B:8B,3,B,8,B,1,1,15
125,13B:13B,13,B,13,B,1,1,15
126,1B:3B,1,B,3,B,1,1,15
127,9B:8B,9,B,8,B,1,1,15
128,4B:10A,4,B,10,A,1,0,15
