step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,12B:11B,12,B,11,B,9,9,20
1,1A:9B,1,A,9,B,9,10,20
2,10B:2A,10,B,2,A,10,9,20
3,10B:5A,10,B,5,A,9,8,20
4,15B:19B,15,B,19,B,8,8,20
5,15B:17B,15,B,17,B,8,8,20
6,6A:10B,6,A,10,B,8,9,20
7,16B:9A,16,B,9,A,9,8,20
8,5B:11B,5,B,11,B,8,8,20
9,1A:18B,1,A,18,B,8,9,20
10,7A:4A,7,A,4,A,9,9,20
11,0A:16B,0,A,16,B,9,10,20
12,5B:15B,5,B,15,B,10,10,20
13,8A:5B,8,A,5,B,10,11,20
14,2B:4A,2,B,4,A,11,10,20
15,10A:6A,10,A,6,A,10,10,20
16,15B:17B,15,B,17,B,10,10,20
17,12B:16A,12,B,16,A,10,9,20
18,16B:17B,16,B,17,B,9,9,20
19,14B:3A,14,B,3,A,9,8,20
20,8A:2B,8,A,2,B,8,9,20
21,2A:4B,2,A,4,B,9,10,20
22,18A:15B,18,A,15,B,10,11,20
23,7A:11B,7,A,11,B,11,12,20
24,2A:14B,2,A,14,B,12,13,20
25,17B:19B,17,B,19,B,13,13,20
26,10A:10A,10,A,10,A,13,13,20
27,3B:9B,3,B,9,B,13,13,20
28,0A:3B,0,A,3,B,13,14,20
29,4A:4A,4,A,4,A,14,14,20
30,13B:9B,13,B,9,B,14,14,20
31,2A:4A,2,A,4,A,14,14,20
32,19B:13B,19,B,13,B,14,14,20
33,13B:3A,13,B,3,A,14,13,20
34,1A:15A,1,A,15,A,13,13,20
35,15A:1A,15,A,1,A,13,13,20
36,3B:1A,3,B,1,A,13,12,20
37,15A:16B,15,A,16,B,12,13,20
38,11A:15A,11,A,15,A,13,13,20
39,2A:8A,2,A,8,A,13,13,20
40,0A:9B,0,A,9,B,13,14,20
41,13B:3B,13,B,3,B,14,14,20
42,15A:19B,15,A,19,B,14,15,20
43,4A:6A,4,A,6,A,15,15,20
44,3B:11A,3,B,11,A,15,14,20
45,0A:4A,0,A,4,A,14,14,20
46,16A:8A,16,A,8,A,14,14,20
47,18A:11B,18,A,11,B,14,15,20
48,7A:16A,7,A,16,A,15,15,20
49,15A:19A,15,A,19,A,15,15,20
50,4A:18A,4,A,18,A,15,15,20
51,1B:18A,1,B,18,A,15,14,20
52,15A:16A,15,A,16,A,14,14,20
53,4A:6A,4,A,6,A,14,14,20
54,19A:5A,19,A,5,A,14,14,20
55,18B:17B,18,B,17,B,14,14,20
56,0A:3B,0,A,3,B,14,15,20
57,18B:16A,18,B,16,A,15,14,20
58,17B:15A,17,B,15,A,14,13,20
59,7A:18B,7,A,18,B,13,14,20
60,3A:3A,3,A,3,A,14,14,20
61,3A:11A,3,A,11,A,14,14,20
62,19A:13B,19,A,13,B,14,15,20
63,4A:7A,4,A,7,A,15,15,20
64,8A:10A,8,A,10,A,15,15,20
65,2A:3A,2,A,3,A,15,15,20
66,10A:15B,10,A,15,B,15,16,20
67,15A:9A,15,A,9,A,16,16,20
68,11A:1B,11,A,1,B,16,17,20
69,1A:15A,1,A,15,A,17,17,20
70,2A:9A,2,A,9,A,17,17,20
71,9A:9A,9,A,9,A,17,17,20
72,13A:14A,13,A,14,A,17,17,20
73,4A:13A,4,A,13,A,17,17,20
74,5A:13A,5,A,13,A,17,17,20
75,3A:2A,3,A,2,A,17,17,20
76,17B:15A,17,B,15,A,17,16,20
77,18A:11A,18,A,11,A,16,16,20
78,3A:15B,3,A,15,B,16,17,20
79,13A:12B,13,A,12,B,17,18,20
80,8A:2A,8,A,2,A,18,18,20
81,2A:12A,2,A,12,A,18,18,20
82,8A:18A,8,A,18,A,18,18,20
83,19A:5A,19,A,5,A,18,18,20
84,1A:6A,1,A,6,A,18,18,20
85,6A:19A,6,A,19,A,18,18,20
86,16B:12A,16,B,12,A,18,17,20
87,2A:13A,2,A,13,A,17,17,20
88,14A:8A,14,A,8,A,17,17,20
89,15A:18A,15,A,18,A,17,17,20
90,11A:12B,11,A,12,B,17,18,20
91,7A:19A,7,A,19,A,18,18,20
92,18A:15A,18,A,15,A,18,18,20
93,10A:4A,10,A,4,A,18,18,20
94,15A:3A,15,A,3,A,18,18,20
95,2A:15A,2,A,15,A,18,18,20
96,10A:4A,10,A,4,A,18,18,20
97,0A:1A,0,A,1,A,18,18,20
98,16B:15A,16,B,15,A,18,17,20
99,13A:5A,13,A,5,A,17,17,20
100,7A:10A,7,A,10,A,17,17,20
101,3A:19A,3,A,19,A,17,17,20
102,12A:2A,12,A,2,A,17,17,20
103,13A:16B,13,A,16,B,17,18,20
104,15B:14A,15,B,14,A,18,17,20
105,4A:15B,4,A,15,B,17,18,20
106,9A:8A,9,A,8,A,18,18,20
107,10A:17B,10,A,17,B,18,19,20
108,10A:1A,10,A,1,A,19,19,20
109,19A:3A,19,A,3,A,19,19,20
110,7A:10A,7,A,10,A,19,19,20
111,17A:14B,17,A,14,B,19,20,20
