step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,12B:14B,12,B,14,B,6,6,15
1,4A:8B,4,A,8,B,6,7,15
2,2A:7B,2,A,7,B,7,8,15
3,14B:9B,14,B,9,B,8,8,15
4,4A:6B,4,A,6,B,8,9,15
5,10B:7A,10,B,7,A,9,8,15
6,12B:3A,12,B,3,A,8,7,15
7,14B:13B,14,B,13,B,7,7,15
8,7B:3B,7,B,3,B,7,7,15
9,5A:5A,5,A,5,A,7,7,15
10,8A:11B,8,A,11,B,7,8,15
11,4A:13B,4,A,13,B,8,9,15
12,9B:4A,9,B,4,A,9,8,15
13,0A:13A,0,A,13,A,8,8,15
14,10B:11A,10,B,11,A,8,7,15
15,14B:14B,14,B,14,B,7,7,15
16,9B:7B,9,B,7,B,7,7,15
17,12B:14B,12,B,14,B,7,7,15
18,4B:12B,4,B,12,B,7,7,15
19,3B:12B,3,B,12,B,7,7,15
20,5A:10B,5,A,10,B,7,8,15
21,2A:4B,2,A,4,B,8,9,15
22,10A:11B,10,A,11,B,9,10,15
23,11A:10A,11,A,10,A,10,10,15
24,12B:10A,12,B,10,A,10,9,15
25,1A:10B,1,A,10,B,9,10,15
26,9B:4A,9,B,4,A,10,9,15
27,11A:0A,11,A,0,A,9,9,15
28,8A:11A,8,A,11,A,9,9,15
29,2A:14B,2,A,14,B,9,10,15
30,4B:11A,4,B,11,A,10,9,15
31,6A:3B,6,A,3,B,9,10,15
32,2A:8A,2,A,8,A,10,10,15
33,13A:5A,13,A,5,A,10,10,15
34,8A:14A,8,A,14,A,10,10,15
35,4B:2A,4,B,2,A,10,9,15
36,3A:13A,3,A,13,A,9,9,15
37,14A:12B,14,A,12,B,9,10,15
38,4B:13A,4,B,13,A,10,9,15
39,5A:1A,5,A,1,A,9,9,15
40,7B:1A,7,B,1,A,9,8,15
41,2B:3A,2,B,3,A,8,7,15
42,12A:11B,12,A,11,B,7,8,15
43,10A:6A,10,A,6,A,8,8,15
44,14A:12A,14,A,12,A,8,8,15
45,8A:1B,8,A,1,B,8,9,15
46,11A:0A,11,A,0,A,9,9,15
47,3B:1A,3,B,1,A,9,8,15
48,6A:10A,6,A,10,A,8,8,15
49,11A:4B,11,A,4,B,8,9,15
50,8A:13B,8,A,13,B,9,10,15
51,9B:5A,9,B,5,A,10,9,15
52,1B:3B,1,B,3,B,9,9,15
53,7B:9B,7,B,9,B,9,9,15
54,13A:8A,13,A,8,A,9,9,15
55,4A:9B,4,A,9,B,9,10,15
56,3B:1B,3,B,1,B,10,10,15
57,9A:7B,9,A,7,B,10,11,15
58,13A:4A,13,A,4,A,11,11,15
59,9A:1B,9,A,1,B,11,12,15
60,2B:0A,2,B,0,A,12,11,15
61,4A:7A,4,A,7,A,11,11,15
62,1A:3B,1,A,3,B,11,12,15
63,13A:2B,13,A,2,B,12,13,15
64,5B:5B,5,B,5,B,13,13,15
65,10A:11A,10,A,11,A,13,13,15
66,10A:8A,10,A,8,A,13,13,15
67,6A:11A,6,A,11,A,13,13,15
68,10A:14A,10,A,14,A,13,13,15
69,6A:1A,6,A,1,A,13,13,15
70,12A:9A,12,A,9,A,13,13,15
71,6A:4A,6,A,4,A,13,13,15
72,0B:5B,0,B,5,B,13,13,15
73,3A:7A,3,A,7,A,13,13,15
74,14A:13A,14,A,13,A,13,13,15
75,5B:10A,5,B,10,A,13,12,15
76,5B:14A,5,B,14,A,12,11,15
77,14B:5B,14,B,5,B,11,11,15
78,0B:4A,0,B,4,A,11,10,15
79,2A:1A,2,A,1,A,10,10,15
80,14B:13A,14,B,13,A,10,9,15
81,6A:10B,6,A,10,B,9,10,15
82,3A:10A,3,A,10,A,10,10,15
83,8A:0B,8,A,0,B,10,11,15
84,0A:5B,0,A,5,B,11,12,15
85,3A:2A,3,A,2,A,12,12,15
86,11A:3A,11,A,3,A,12,12,15
87,1A:12A,1,A,12,A,12,12,15
88,8A:9A,8,A,9,A,12,12,15
89,3A:13B,3,A,13,B,12,13,15
90,3A:12A,3,A,12,A,13,13,15
91,2A:14B,2,A,14,B,13,14,15
92,8A:4B,8,A,4,B,14,15,15
