step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,5B:7B,5,B,7,B,5,5,15
1,7B:9B,7,B,9,B,5,5,15
2,2A:5B,2,A,5,B,5,6,15
3,13B:6B,13,B,6,B,6,6,15
4,5A:5A,5,A,5,A,6,6,15
5,9B:0A,9,B,0,A,6,5,15
6,11B:10B,11,B,10,B,5,5,15
7,4A:5A,4,A,5,A,5,5,15
8,1A:10B,1,A,10,B,5,6,15
9,5A:4A,5,A,4,A,6,6,15
10,10A:10A,10,A,10,A,6,6,15
11,14B:9B,14,B,9,B,6,6,15
12,12B:5A,12,B,5,A,6,5,15
13,1A:10A,1,A,10,A,5,5,15
14,2A:5B,2,A,5,B,5,6,15
15,4A:10A,4,A,10,A,6,6,15
16,10A:6B,10,A,6,B,6,7,15
17,1A:11B,1,A,11,B,7,8,15
18,13B:4A,13,B,4,A,8,7,15
19,8B:10A,8,B,10,A,7,6,15
20,11A:13B,11,A,13,B,6,7,15
21,1A:11A,1,A,11,A,7,7,15
22,12B:11A,12,B,11,A,7,6,15
23,14B:14B,14,B,14,B,6,6,15
24,7B:10B,7,B,10,B,6,6,15
25,9B:8B,9,B,8,B,6,6,15
26,5A:5A,5,A,5,A,6,6,15
27,4B:3A,4,B,3,A,6,5,15
28,5A:12B,5,A,12,B,5,6,15
29,7B:3B,7,B,3,B,6,6,15
30,14B:2A,14,B,2,A,6,5,15
31,1A:13A,1,A,13,A,5,5,15
32,12A:8B,12,A,8,B,5,6,15
33,11B:13A,11,B,13,A,6,5,15
34,11B:8A,11,B,8,A,5,4,15
35,0B:5A,0,B,5,A,4,3,15
36,13B:9B,13,B,9,B,3,3,15
37,1A:6A,1,A,6,A,3,3,15
38,2B:2B,2,B,2,B,3,3,15
39,12A:12A,12,A,12,A,3,3,15
40,9B:14B,9,B,14,B,3,3,15
41,2B:7B,2,B,7,B,3,3,15
42,0B:5B,0,B,5,B,3,3,15
43,10B:3B,10,B,3,B,3,3,15
44,14B:9B,14,B,9,B,3,3,15
45,4B:11B,4,B,11,B,3,3,15
46,11B:3B,11,B,3,B,3,3,15
47,7B:4B,7,B,4,B,3,3,15
48,14B:12A,14,B,12,A,3,2,15
49,6A:13B,6,A,13,B,2,3,15
50,2B:10B,2,B,10,B,3,3,15
51,14B:7B,14,B,7,B,3,3,15
52,6A:4B,6,A,4,B,3,4,15
53,11B:8B,11,B,8,B,4,4,15
54,7B:2B,7,B,2,B,4,4,15
55,12B:12B,12,B,12,B,4,4,15
56,8B:13A,8,B,13,A,4,3,15
57,3B:10B,3,B,10,B,3,3,15
58,6A:5B,6,A,5,B,3,4,15
59,7B:1A,7,B,1,A,4,3,15
60,10B:8B,10,B,8,B,3,3,15
61,12B:4A,12,B,4,A,3,2,15
62,1B:2B,1,B,2,B,2,2,15
63,4B:14B,4,B,14,B,2,2,15
64,7B:13B,7,B,13,B,2,2,15
65,6A:14B,6,A,14,B,2,3,15
66,3B:7B,3,B,7,B,3,3,15
67,13B:14A,13,B,14,A,3,2,15
68,0B:0B,0,B,0,B,2,2,15
69,5A:5A,5,A,5,A,2,2,15
70,3B:1B,3,B,1,B,2,2,15
71,5A:0B,5,A,0,B,2,3,15
72,4B:1B,4,B,1,B,3,3,15
73,12B:10B,12,B,10,B,3,3,15
74,5A:2B,5,A,2,B,3,4,15
75,1B:4B,1,B,4,B,4,4,15
76,13B:7B,13,B,7,B,4,4,15
77,10B:2A,10,B,2,A,4,3,15
78,11B:7B,11,B,7,B,3,3,15
79,6A:0A,6,A,0,A,3,3,15
80,13B:0A,13,B,0,A,3,2,15
81,3B:13B,3,B,13,B,2,2,15
82,2B:11B,2,B,11,B,2,2,15
83,8B:6A,8,B,6,A,2,1,15
84,1B:4B,1,B,4,B,1,1,15
85,3B:1B,3,B,1,B,1,1,15
86,0B:6B,0,B,6,B,1,1,15
87,9B:9B,9,B,9,B,1,1,15
88,6B:1B,6,B,1,B,1,1,15
89,12B:7B,12,B,7,B,1,1,15
90,8B:0B,8,B,0,B,1,1,15
91,9B:9B,9,B,9,B,1,1,15
92,3B:2B,3,B,2,B,1,1,15
93,4B:0B,4,B,0,B,1,1,15
94,9B:3B,9,B,3,B,1,1,15
95,8B:2B,8,B,2,B,1,1,15
96,9B:1B,9,B,1,B,1,1,15
97,7B:5A,7,B,5,A,1,0,15
