step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,6A:1A,6,A,1,A,7,7,15
1,0A:14B,0,A,14,B,7,8,15
2,9B:2A,9,B,2,A,8,7,15
3,7B:13B,7,B,13,B,7,7,15
4,4A:8B,4,A,8,B,7,8,15
5,1A:2B,1,A,2,B,8,9,15
6,0A:5A,0,A,5,A,9,9,15
7,13B:12B,13,B,12,B,9,9,15
8,14A:0A,14,A,0,A,9,9,15
9,13B:3A,13,B,3,A,9,8,15
10,9B:10B,9,B,10,B,8,8,15
11,1A:12B,1,A,12,B,8,9,15
12,7B:13B,7,B,13,B,9,9,15
13,5A:9B,5,A,9,B,9,10,15
14,10B:14A,10,B,14,A,10,9,15
15,13B:13B,13,B,13,B,9,9,15
16,2A:12A,2,A,12,A,9,9,15
17,11B:14B,11,B,14,B,9,9,15
18,5A:2A,5,A,2,A,9,9,15
19,10B:5A,10,B,5,A,9,8,15
20,11B:6A,11,B,6,A,8,7,15
21,11B:13B,11,B,13,B,7,7,15
22,10B:3B,10,B,3,B,7,7,15
23,3B:12A,3,B,12,A,7,6,15
24,9A:6B,9,A,6,B,6,7,15
25,12B:13B,12,B,13,B,7,7,15
26,6A:3B,6,A,3,B,7,8,15
27,11B:7B,11,B,7,B,8,8,15
28,4A:13B,4,A,13,B,8,9,15
29,11B:3A,11,B,3,A,9,8,15
30,2A:10B,2,A,10,B,8,9,15
31,2A:5B,2,A,5,B,9,10,15
32,4A:1A,4,A,1,A,10,10,15
33,14B:4A,14,B,4,A,10,9,15
34,5A:8A,5,A,8,A,9,9,15
35,5A:13A,5,A,13,A,9,9,15
36,7B:0A,7,B,0,A,9,8,15
37,1A:4B,1,A,4,B,8,9,15
38,2A:4A,2,A,4,A,9,9,15
39,0B:9A,0,B,9,A,9,8,15
40,6A:11B,6,A,11,B,8,9,15
41,11A:6A,11,A,6,A,9,9,15
42,8A:8A,8,A,8,A,9,9,15
43,1A:14B,1,A,14,B,9,10,15
44,8A:4A,8,A,4,A,10,10,15
45,0B:6A,0,B,6,A,10,9,15
46,0B:14A,0,B,14,A,9,8,15
47,11A:10A,11,A,10,A,8,8,15
48,10A:11A,10,A,11,A,8,8,15
49,11A:3B,11,A,3,B,8,9,15
50,5A:1A,5,A,1,A,9,9,15
51,14B:14B,14,B,14,B,9,9,15
52,4A:5A,4,A,5,A,9,9,15
53,9B:1A,9,B,1,A,9,8,15
54,10A:4A,10,A,4,A,8,8,15
55,7B:10A,7,B,10,A,8,7,15
56,5A:6B,5,A,6,B,7,8,15
57,10B:8A,10,B,8,A,8,7,15
58,2A:6A,2,A,6,A,7,7,15
59,9B:6A,9,B,6,A,7,6,15
60,10B:14B,10,B,14,B,6,6,15
61,2A:9B,2,A,9,B,6,7,15
62,4A:8B,4,A,8,B,7,8,15
63,12B:4A,12,B,4,A,8,7,15
64,4B:6B,4,B,6,B,7,7,15
65,11A:9A,11,A,9,A,7,7,15
66,9A:7B,9,A,7,B,7,8,15
67,6B:10B,6,B,10,B,8,8,15
68,3A:7A,3,A,7,A,8,8,15
69,11A:12B,11,A,12,B,8,9,15
70,11A:10B,11,A,10,B,9,10,15
71,1B:8A,1,B,8,A,10,9,15
72,10A:9A,10,A,9,A,9,9,15
73,5A:13A,5,A,13,A,9,9,15
74,14B:3A,14,B,3,A,9,8,15
75,10A:3B,10,A,3,B,8,9,15
76,12A:2A,12,A,2,A,9,9,15
77,0B:3A,0,B,3,A,9,8,15
78,14B:9A,14,B,9,A,8,7,15
79,12A:1B,12,A,1,B,7,8,15
80,7A:14B,7,A,14,B,8,9,15
81,10A:3B,10,A,3,B,9,10,15
82,11A:6B,11,A,6,B,10,11,15
83,7A:3A,7,A,3,A,11,11,15
84,2A:11A,2,A,11,A,11,11,15
85,0B:12A,0,B,12,A,11,10,15
86,13A:14A,13,A,14,A,10,10,15
87,1A:6A,1,A,6,A,10,10,15
88,3A:12B,3,A,12,B,10,11,15
89,14A:8B,14,A,8,B,11,12,15
90,7A:8A,7,A,8,A,12,12,15
91,3A:13A,3,A,13,A,12,12,15
92,2A:2A,2,A,2,A,12,12,15
93,12A:10A,12,A,10,A,12,12,15
94,8A:8A,8,A,8,A,12,12,15
95,9B:12A,9,B,12,A,12,11,15
96,13A:9B,13,A,9,B,11,12,15
97,12B:14A,12,B,14,A,12,11,15
98,7A:13A,7,A,13,A,11,11,15
99,13A:7A,13,A,7,A,11,11,15
100,13A:11A,13,A,11,A,11,11,15
101,12B:7A,12,B,7,A,11,10,15
102,3A:3A,3,A,3,A,10,10,15
103,12B:4B,12,B,4,B,10,10,15
104,11A:8A,11,A,8,A,10,10,15
105,7B:3A,7,B,3,A,10,9,15
106,4B:1A,4,B,1,A,9,8,15
107,10A:3B,10,A,3,B,8,9,15
108,4B:5A,4,B,5,A,9,8,15
109,13A:1B,13,A,1,B,8,9,15
110,2A:3A,2,A,3,A,9,9,15
111,5B:2A,5,B,2,A,9,8,15
112,10A:1A,10,A,1,A,8,8,15
113,6A:5B,6,A,5,B,8,9,15
114,8A:6A,8,A,6,A,9,9,15
115,1A:13A,1,A,13,A,9,9,15
116,6A:14B,6,A,14,B,9,10,15
117,11A:11A,11,A,11,A,10,10,15
118,0B:14A,0,B,14,A,10,9,15
119,11A:6A,11,A,6,A,9,9,15
120,7B:5A,7,B,5,A,9,8,15
121,4B:6A,4,B,6,A,8,7,15
122,12B:13A,12,B,13,A,7,6,15
123,6B:11A,6,B,11,A,6,5,15
124,10A:12B,10,A,12,B,5,6,15
125,9A:3A,9,A,3,A,6,6,15
126,7B:4B,7,B,4,B,6,6,15
127,6B:0B,6,B,0,B,6,6,15
128,5B:10A,5,B,10,A,6,5,15
129,9A:6B,9,A,6,B,5,6,15
130,10B:13B,10,B,13,B,6,6,15
131,6A:2B,6,A,2,B,6,7,15
132,14B:8A,14,B,8,A,7,6,15
133,0B:6A,0,B,6,A,6,5,15
134,8B:10B,8,B,10,B,5,5,15
135,0B:10B,0,B,10,B,5,5,15
136,6B:13B,6,B,13,B,5,5,15
137,6B:0B,6,B,0,B,5,5,15
138,3A:5B,3,A,5,B,5,6,15
139,2A:5A,2,A,5,A,6,6,15
140,4B:14B,4,B,14,B,6,6,15
141,5A:12A,5,A,12,A,6,6,15
142,14B:6B,14,B,6,B,6,6,15
143,3A:1A,3,A,1,A,6,6,15
144,6B:11B,6,B,11,B,6,6,15
145,7B:5A,7,B,5,A,6,5,15
146,2A:1A,2,A,1,A,5,5,15
147,11B:10B,11,B,10,B,5,5,15
148,0B:0B,0,B,0,B,5,5,15
149,14B:3A,14,B,3,A,5,4,15
150,12A:9A,12,A,9,A,4,4,15
151,2A:2A,2,A,2,A,4,4,15
152,7B:1A,7,B,1,A,4,3,15
153,8B:3B,8,B,3,B,3,3,15
154,7B:4B,7,B,4,B,3,3,15
155,11B:2A,11,B,2,A,3,2,15
156,9A:11B,9,A,11,B,2,3,15
157,11A:12A,11,A,12,A,3,3,15
158,12A:4B,12,A,4,B,3,4,15
159,1B:0B,1,B,0,B,4,4,15
160,13B:9A,13,B,9,A,4,3,15
161,10B:6B,10,B,6,B,3,3,15
162,6B:11A,6,B,11,A,3,2,15
163,3B:9B,3,B,9,B,2,2,15
164,10B:10B,10,B,10,B,2,2,15
165,3B:11B,3,B,11,B,2,2,15
166,11B:13B,11,B,13,B,2,2,15
167,10B:12A,10,B,12,A,2,1,15
168,1B:9B,1,B,9,B,1,1,15
169,11B:5B,11,B,5,B,1,1,15
170,7B:10B,7,B,10,B,1,1,15
171,5B:8B,5,B,8,B,1,1,15
172,9B:0B,9,B,0,B,1,1,15
173,12B:13B,12,B,13,B,1,1,15
174,7B:6B,7,B,6,B,1,1,15
175,14B:10B,14,B,10,B,1,1,15
176,13B:7B,13,B,7,B,1,1,15
177,10B:6B,10,B,6,B,1,1,15
178,2B:8B,2,B,8,B,1,1,15
179,14B:4A,14,B,4,A,1,0,15
