step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,7B:3B,7,B,3,B,1,1,15
1,1B:11B,1,B,11,B,1,1,15
2,5B:8B,5,B,8,B,1,1,15
3,11B:11B,11,B,11,B,1,1,15
4,7B:11B,7,B,11,B,1,1,15
5,7B:12B,7,B,12,B,1,1,15
6,0A:4B,0,A,4,B,1,2,15
7,3B:11B,3,B,11,B,2,2,15
8,3B:10B,3,B,10,B,2,2,15
9,8B:7B,8,B,7,B,2,2,15
10,8B:5B,8,B,5,B,2,2,15
11,6B:11B,6,B,11,B,2,2,15
12,8B:5B,8,B,5,B,2,2,15
13,10B:4A,10,B,4,A,2,1,15
14,4B:3B,4,B,3,B,1,1,15
15,1B:3B,1,B,3,B,1,1,15
16,4B:11B,4,B,11,B,1,1,15
17,7B:12B,7,B,12,B,1,1,15
18,10B:3B,10,B,3,B,1,1,15
19,3B:7B,3,B,7,B,1,1,15
20,3B:9B,3,B,9,B,1,1,15
21,14B:8B,14,B,8,B,1,1,15
22,8B:1B,8,B,1,B,1,1,15
23,12B:4B,12,B,4,B,1,1,15
24,3B:2B,3,B,2,B,1,1,15
25,4B:11B,4,B,11,B,1,1,15
26,7B:4B,7,B,4,B,1,1,15
27,0A:0A,0,A,0,A,1,1,15
28,8B:11B,8,B,11,B,1,1,15
29,14B:10B,14,B,10,B,1,1,15
30,12B:7B,12,B,7,B,1,1,15
31,1B:0A,1,B,0,A,1,0,15
